FECHA,variable,value,Year,Month,Day,DayOfWeek,Hour
2001-01-09,SST,26.75,2001,1,9,1,0
2001-01-10,SST,26.12,2001,1,10,2,0
2001-01-11,SST,26.13,2001,1,11,3,0
2001-01-12,SST,26.16,2001,1,12,4,0
2002-01-01,SST,26.36,2002,1,1,1,0
2002-01-02,SST,26.64,2002,1,2,2,0
2002-01-03,SST,27.33,2002,1,3,3,0
2002-01-04,SST,27.88,2002,1,4,4,0
2002-01-05,SST,27.95,2002,1,5,5,0
2002-01-06,SST,27.42,2002,1,6,6,0
2002-01-07,SST,27.37,2002,1,7,0,0
2002-01-08,SST,26.74,2002,1,8,1,0
2002-01-09,SST,26.69,2002,1,9,2,0
2002-01-10,SST,27.37,2002,1,10,3,0
2002-01-11,SST,27.33,2002,1,11,4,0
2002-01-12,SST,27.39,2002,1,12,5,0
2003-01-01,SST,27.39,2003,1,1,2,0
2003-01-02,SST,27.64,2003,1,2,3,0
2003-01-03,SST,28.24,2003,1,3,4,0
2003-01-04,SST,28.91,2003,1,4,5,0
2003-01-05,SST,28.65,2003,1,5,6,0
2003-01-06,SST,28.11,2003,1,6,0,0
2003-01-07,SST,27.76,2003,1,7,1,0
2003-01-08,SST,27.41,2003,1,8,2,0
2003-01-09,SST,27.36,2003,1,9,3,0
2003-01-10,SST,27.54,2003,1,10,4,0
2003-01-11,SST,27.63,2003,1,11,5,0
2003-01-12,SST,27.71,2003,1,12,6,0
2004-01-01,SST,27.63,2004,1,1,3,0
2004-01-02,SST,27.48,2004,1,2,4,0
2004-01-03,SST,27.37,2004,1,3,5,0
2004-01-04,SST,27.66,2004,1,4,6,0
2004-01-05,SST,27.88,2004,1,5,0,0
2004-01-06,SST,27.41,2004,1,6,1,0
2004-01-07,SST,26.77,2004,1,7,2,0
2004-01-08,SST,26.12,2004,1,8,3,0
2004-01-09,SST,26.15,2004,1,9,4,0
2004-01-10,SST,26.17,2004,1,10,5,0
2004-01-11,SST,26.26,2004,1,11,6,0
2004-01-12,SST,26.18,2004,1,12,0,0
2005-01-01,SST,26.38,2005,1,1,5,0
2005-01-02,SST,26.64,2005,1,2,6,0
2005-01-03,SST,26.96,2005,1,3,0,0
2005-01-04,SST,27.29,2005,1,4,1,0
2005-01-05,SST,27.37,2005,1,5,2,0
2005-01-06,SST,26.85,2005,1,6,3,0
2005-01-07,SST,26.32,2005,1,7,4,0
2005-01-08,SST,26.42,2005,1,8,5,0
2005-01-09,SST,25.81,2005,1,9,6,0
2005-01-10,SST,25.88,2005,1,10,0,0
2005-01-11,SST,25.89,2005,1,11,1,0
2005-01-12,SST,25.96,2005,1,12,2,0
2006-01-01,SST,26.61,2006,1,1,6,0
2006-01-02,SST,26.26,2006,1,2,0,0
2006-01-03,SST,26.8,2006,1,3,1,0
2006-01-04,SST,27.13,2006,1,4,2,0
2006-01-05,SST,27.24,2006,1,5,3,0
2006-01-06,SST,26.93,2006,1,6,4,0
2006-01-07,SST,26.3,2006,1,7,5,0
2006-01-08,SST,26.99,2006,1,8,6,0
2006-01-09,SST,26.71,2006,1,9,0,0
2006-01-10,SST,26.26,2006,1,10,1,0
2006-01-11,SST,26.56,2006,1,11,2,0
2006-01-12,SST,26.74,2006,1,12,3,0
2007-01-01,SST,26.92,2007,1,1,0,0
2007-01-02,SST,27.15,2007,1,2,1,0
2007-01-03,SST,27.58,2007,1,3,2,0
2007-01-04,SST,27.75,2007,1,4,3,0
2007-01-05,SST,27.97,2007,1,5,4,0
2007-01-06,SST,27.68,2007,1,6,5,0
2007-01-07,SST,27.26,2007,1,7,6,0
2007-01-08,SST,26.84,2007,1,8,0,0
2007-01-09,SST,26.83,2007,1,9,1,0
2007-01-10,SST,27.21,2007,1,10,2,0
2007-01-11,SST,27.28,2007,1,11,3,0
2007-01-12,SST,27.53,2007,1,12,4,0
2008-01-01,SST,27.59,2008,1,1,1,0
2008-01-02,SST,27.9,2008,1,2,2,0
2008-01-03,SST,28.64,2008,1,3,3,0
2008-01-04,SST,28.39,2008,1,4,4,0
2008-01-05,SST,28.43,2008,1,5,5,0
2008-01-06,SST,28.14,2008,1,6,6,0
2008-01-07,SST,27.67,2008,1,7,0,0
2008-01-08,SST,27.31,2008,1,8,1,0
2008-01-09,SST,27.47,2008,1,9,2,0
2008-01-10,SST,27.39,2008,1,10,3,0
2008-01-11,SST,27.41,2008,1,11,4,0
2008-01-12,SST,27.48,2008,1,12,5,0
2009-01-01,SST,27.36,2009,1,1,3,0
2009-01-02,SST,27.47,2009,1,2,4,0
2009-01-03,SST,27.75,2009,1,3,5,0
2009-01-04,SST,28.15,2009,1,4,6,0
2009-01-05,SST,28.2,2009,1,5,0,0
2009-01-06,SST,27.58,2009,1,6,1,0
2009-01-07,SST,26.93,2009,1,7,2,0
2009-01-08,SST,26.57,2009,1,8,3,0
2009-01-09,SST,26.57,2009,1,9,4,0
2009-01-10,SST,26.59,2009,1,10,5,0
2009-01-11,SST,26.68,2009,1,11,6,0
2009-01-12,SST,26.82,2009,1,12,0,0
2010-01-01,SST,27.18,2010,1,1,4,0
2010-01-02,SST,27.53,2010,1,2,5,0
2010-01-03,SST,28.32,2010,1,3,6,0
2010-01-04,SST,28.43,2010,1,4,0,0
2010-01-05,SST,28.52,2010,1,5,1,0
2010-01-06,SST,27.84,2010,1,6,2,0
2010-01-07,SST,27.28,2010,1,7,3,0
2010-01-08,SST,26.82,2010,1,8,4,0
2010-01-09,SST,26.72,2010,1,9,5,0
2010-01-10,SST,26.76,2010,1,10,6,0
2010-01-11,SST,26.93,2010,1,11,0,0
2010-01-12,SST,27.66,2010,1,12,1,0
2011-01-01,SST,27.19,2011,1,1,5,0
2011-01-02,SST,27.41,2011,1,2,6,0
2011-01-03,SST,27.89,2011,1,3,0,0
2011-01-04,SST,28.3,2011,1,4,1,0
2011-01-05,SST,28.37,2011,1,5,2,0
2011-01-06,SST,28.13,2011,1,6,3,0
2011-01-07,SST,27.6,2011,1,7,4,0
2011-01-08,SST,27.22,2011,1,8,5,0
2011-01-09,SST,27.19,2011,1,9,6,0
2011-01-10,SST,27.5,2011,1,10,0,0
2011-01-11,SST,27.64,2011,1,11,1,0
2011-01-12,SST,27.79,2011,1,12,2,0
2012-01-01,SST,29.0,2012,1,1,6,0
2012-01-02,SST,28.85,2012,1,2,0,0
2012-01-03,SST,28.29,2012,1,3,1,0
2012-01-04,SST,28.52,2012,1,4,2,0
2012-01-05,SST,28.55,2012,1,5,3,0
2012-01-06,SST,27.94,2012,1,6,4,0
2012-01-07,SST,27.2,2012,1,7,5,0
2012-01-08,SST,26.88,2012,1,8,6,0
2012-01-09,SST,26.98,2012,1,9,0,0
2012-01-10,SST,27.88,2012,1,10,1,0
2012-01-11,SST,27.46,2012,1,11,2,0
2012-01-12,SST,27.18,2012,1,12,3,0
2013-01-01,SST,27.24,2013,1,1,1,0
2013-01-02,SST,27.42,2013,1,2,2,0
2013-01-03,SST,27.43,2013,1,3,3,0
2013-01-04,SST,27.71,2013,1,4,4,0
2013-01-05,SST,27.8,2013,1,5,5,0
2013-01-06,SST,27.54,2013,1,6,6,0
2013-01-07,SST,26.94,2013,1,7,0,0
2013-01-08,SST,26.26,2013,1,8,1,0
2013-01-09,SST,26.32,2013,1,9,2,0
2013-01-10,SST,26.44,2013,1,10,3,0
2013-01-11,SST,26.68,2013,1,11,4,0
2013-01-12,SST,26.7,2013,1,12,5,0
2014-01-01,SST,26.86,2014,1,1,2,0
2014-01-02,SST,27.15,2014,1,2,3,0
2014-01-03,SST,27.7,2014,1,3,4,0
2014-01-04,SST,28.25,2014,1,4,5,0
2014-01-05,SST,27.81,2014,1,5,6,0
2014-01-06,SST,27.46,2014,1,6,0,0
2014-01-07,SST,26.96,2014,1,7,1,0
2014-01-08,SST,26.67,2014,1,8,2,0
2014-01-09,SST,26.62,2014,1,9,3,0
2014-01-10,SST,26.78,2014,1,10,4,0
2014-01-11,SST,26.92,2014,1,11,5,0
2014-01-12,SST,27.14,2014,1,12,6,0
2015-01-01,SST,27.67,2015,1,1,3,0
2015-01-02,SST,27.33,2015,1,2,4,0
2015-01-03,SST,27.58,2015,1,3,5,0
2015-01-04,SST,27.89,2015,1,4,6,0
2015-01-05,SST,27.99,2015,1,5,0,0
2015-01-06,SST,27.77,2015,1,6,1,0
2015-01-07,SST,27.28,2015,1,7,2,0
2015-01-08,SST,26.85,2015,1,8,3,0
2015-01-09,SST,26.7,2015,1,9,4,0
2015-01-10,SST,26.99,2015,1,10,5,0
2015-01-11,SST,27.3,2015,1,11,6,0
2015-01-12,SST,27.78,2015,1,12,0,0
2016-01-01,SST,27.24,2016,1,1,4,0
2016-01-02,SST,27.38,2016,1,2,5,0
2016-01-03,SST,27.69,2016,1,3,6,0
2016-01-04,SST,28.15,2016,1,4,0,0
2016-01-05,SST,28.43,2016,1,5,1,0
2016-01-06,SST,27.96,2016,1,6,2,0
2016-01-07,SST,27.34,2016,1,7,3,0
2016-01-08,SST,27.7,2016,1,8,4,0
2016-01-09,SST,27.11,2016,1,9,5,0
2016-01-10,SST,27.25,2016,1,10,6,0
2016-01-11,SST,27.49,2016,1,11,0,0
2016-01-12,SST,27.49,2016,1,12,1,0
2017-01-01,SST,27.52,2017,1,1,6,0
2017-01-02,SST,27.79,2017,1,2,0,0
2017-01-03,SST,27.95,2017,1,3,1,0
2017-01-04,SST,27.96,2017,1,4,2,0
2017-01-05,SST,28.41,2017,1,5,3,0
2017-01-06,SST,27.9,2017,1,6,4,0
2017-01-07,SST,27.47,2017,1,7,5,0
2017-01-08,SST,27.15,2017,1,8,6,0
2017-01-09,SST,27.17,2017,1,9,0,0
2017-01-10,SST,27.32,2017,1,10,1,0
2017-01-11,SST,27.67,2017,1,11,2,0
2017-01-12,SST,27.67,2017,1,12,3,0
2018-01-01,SST,27.72,2018,1,1,0,0
2018-01-02,SST,28.0,2018,1,2,1,0
2018-01-03,SST,28.36,2018,1,3,2,0
2018-01-04,SST,28.81,2018,1,4,3,0
2018-01-05,SST,28.79,2018,1,5,4,0
2018-01-06,SST,28.38,2018,1,6,5,0
2018-01-07,SST,27.8,2018,1,7,6,0
2018-01-08,SST,27.53,2018,1,8,0,0
2018-01-09,SST,27.61,2018,1,9,1,0
2018-01-10,SST,27.73,2018,1,10,2,0
2018-01-11,SST,27.83,2018,1,11,3,0
2018-01-12,SST,27.86,2018,1,12,4,0
1980-01-01,SPI M0141,0.37,1980,1,1,1,0
1980-01-02,SPI M0141,0.39,1980,1,2,2,0
1980-01-03,SPI M0141,0.57,1980,1,3,3,0
1980-01-04,SPI M0141,1.16,1980,1,4,4,0
1980-01-05,SPI M0141,-0.56,1980,1,5,5,0
1980-01-06,SPI M0141,-0.23,1980,1,6,6,0
1980-01-07,SPI M0141,0.3,1980,1,7,0,0
1980-01-08,SPI M0141,-0.69,1980,1,8,1,0
1980-01-09,SPI M0141,-1.17,1980,1,9,2,0
1980-01-10,SPI M0141,1.18,1980,1,10,3,0
1980-01-11,SPI M0141,1.5,1980,1,11,4,0
1980-01-12,SPI M0141,0.2,1980,1,12,5,0
1981-01-01,SPI M0141,-0.99,1981,1,1,3,0
1981-01-02,SPI M0141,1.4,1981,1,2,4,0
1981-01-03,SPI M0141,3.13,1981,1,3,5,0
1981-01-04,SPI M0141,0.92,1981,1,4,6,0
1981-01-05,SPI M0141,0.27,1981,1,5,0,0
1981-01-06,SPI M0141,-0.28,1981,1,6,1,0
1981-01-07,SPI M0141,-0.26,1981,1,7,2,0
1981-01-08,SPI M0141,-0.79,1981,1,8,3,0
1981-01-09,SPI M0141,-0.8,1981,1,9,4,0
1981-01-10,SPI M0141,-0.59,1981,1,10,5,0
1981-01-11,SPI M0141,-1.45,1981,1,11,6,0
1981-01-12,SPI M0141,0.91,1981,1,12,0,0
1982-01-01,SPI M0141,0.01,1982,1,1,4,0
1982-01-02,SPI M0141,-0.86,1982,1,2,5,0
1982-01-03,SPI M0141,-0.27,1982,1,3,6,0
1982-01-04,SPI M0141,0.89,1982,1,4,0,0
1982-01-05,SPI M0141,1.61,1982,1,5,1,0
1982-01-06,SPI M0141,-1.01,1982,1,6,2,0
1982-01-07,SPI M0141,0.2,1982,1,7,3,0
1982-01-08,SPI M0141,-0.48,1982,1,8,4,0
1982-01-09,SPI M0141,0.36,1982,1,9,5,0
1982-01-10,SPI M0141,1.47,1982,1,10,6,0
1982-01-11,SPI M0141,-0.34,1982,1,11,0,0
1982-01-12,SPI M0141,1.78,1982,1,12,1,0
1983-01-01,SPI M0141,0.95,1983,1,1,5,0
1983-01-02,SPI M0141,0.07,1983,1,2,6,0
1983-01-03,SPI M0141,1.37,1983,1,3,0,0
1983-01-04,SPI M0141,1.01,1983,1,4,1,0
1983-01-05,SPI M0141,1.81,1983,1,5,2,0
1983-01-06,SPI M0141,-0.9,1983,1,6,3,0
1983-01-07,SPI M0141,-1.08,1983,1,7,4,0
1983-01-08,SPI M0141,-0.65,1983,1,8,5,0
1983-01-09,SPI M0141,-0.95,1983,1,9,6,0
1983-01-10,SPI M0141,0.82,1983,1,10,0,0
1983-01-11,SPI M0141,-0.52,1983,1,11,1,0
1983-01-12,SPI M0141,1.16,1983,1,12,2,0
1984-01-01,SPI M0141,-1.09,1984,1,1,6,0
1984-01-02,SPI M0141,1.63,1984,1,2,0,0
1984-01-03,SPI M0141,0.85,1984,1,3,1,0
1984-01-04,SPI M0141,1.28,1984,1,4,2,0
1984-01-05,SPI M0141,0.02,1984,1,5,3,0
1984-01-06,SPI M0141,-0.19,1984,1,6,4,0
1984-01-07,SPI M0141,-0.51,1984,1,7,5,0
1984-01-08,SPI M0141,-0.66,1984,1,8,6,0
1984-01-09,SPI M0141,0.38,1984,1,9,0,0
1984-01-10,SPI M0141,0.32,1984,1,10,1,0
1984-01-11,SPI M0141,-0.4,1984,1,11,2,0
1984-01-12,SPI M0141,-0.64,1984,1,12,3,0
1985-01-01,SPI M0141,-0.72,1985,1,1,1,0
1985-01-02,SPI M0141,-1.22,1985,1,2,2,0
1985-01-03,SPI M0141,-1.57,1985,1,3,3,0
1985-01-04,SPI M0141,0.58,1985,1,4,4,0
1985-01-05,SPI M0141,-0.62,1985,1,5,5,0
1985-01-06,SPI M0141,-0.24,1985,1,6,6,0
1985-01-07,SPI M0141,-0.25,1985,1,7,0,0
1985-01-08,SPI M0141,-0.72,1985,1,8,1,0
1985-01-09,SPI M0141,-1.02,1985,1,9,2,0
1985-01-10,SPI M0141,-0.64,1985,1,10,3,0
1985-01-11,SPI M0141,-0.41,1985,1,11,4,0
1985-01-12,SPI M0141,0.53,1985,1,12,5,0
1986-01-01,SPI M0141,-0.57,1986,1,1,2,0
1986-01-02,SPI M0141,-0.47,1986,1,2,3,0
1986-01-03,SPI M0141,-0.02,1986,1,3,4,0
1986-01-04,SPI M0141,1.09,1986,1,4,5,0
1986-01-05,SPI M0141,-0.25,1986,1,5,6,0
1986-01-06,SPI M0141,-1.0,1986,1,6,0,0
1986-01-07,SPI M0141,-0.09,1986,1,7,1,0
1986-01-08,SPI M0141,-1.59,1986,1,8,2,0
1986-01-09,SPI M0141,-0.09,1986,1,9,3,0
1986-01-10,SPI M0141,0.22,1986,1,10,4,0
1986-01-11,SPI M0141,-0.01,1986,1,11,5,0
1986-01-12,SPI M0141,-0.74,1986,1,12,6,0
1987-01-01,SPI M0141,-0.75,1987,1,1,3,0
1987-01-02,SPI M0141,0.27,1987,1,2,4,0
1987-01-03,SPI M0141,-0.1,1987,1,3,5,0
1987-01-04,SPI M0141,0.97,1987,1,4,6,0
1987-01-05,SPI M0141,0.37,1987,1,5,0,0
1987-01-06,SPI M0141,-1.12,1987,1,6,1,0
1987-01-07,SPI M0141,-0.32,1987,1,7,2,0
1987-01-08,SPI M0141,-0.7,1987,1,8,3,0
1987-01-09,SPI M0141,-0.32,1987,1,9,4,0
1987-01-10,SPI M0141,-0.16,1987,1,10,5,0
1987-01-11,SPI M0141,-0.09,1987,1,11,6,0
1987-01-12,SPI M0141,-1.42,1987,1,12,0,0
1988-01-01,SPI M0141,1.01,1988,1,1,4,0
1988-01-02,SPI M0141,0.83,1988,1,2,5,0
1988-01-03,SPI M0141,-1.03,1988,1,3,6,0
1988-01-04,SPI M0141,3.43,1988,1,4,0,0
1988-01-05,SPI M0141,0.01,1988,1,5,1,0
1988-01-06,SPI M0141,-1.03,1988,1,6,2,0
1988-01-07,SPI M0141,-0.42,1988,1,7,3,0
1988-01-08,SPI M0141,0.0,1988,1,8,4,0
1988-01-09,SPI M0141,-1.2,1988,1,9,5,0
1988-01-10,SPI M0141,0.41,1988,1,10,6,0
1988-01-11,SPI M0141,1.31,1988,1,11,0,0
1988-01-12,SPI M0141,0.41,1988,1,12,1,0
1989-01-01,SPI M0141,1.46,1989,1,1,6,0
1989-01-02,SPI M0141,1.55,1989,1,2,0,0
1989-01-03,SPI M0141,1.22,1989,1,3,1,0
1989-01-04,SPI M0141,-0.46,1989,1,4,2,0
1989-01-05,SPI M0141,-0.43,1989,1,5,3,0
1989-01-06,SPI M0141,0.49,1989,1,6,4,0
1989-01-07,SPI M0141,-0.14,1989,1,7,5,0
1989-01-08,SPI M0141,-1.48,1989,1,8,6,0
1989-01-09,SPI M0141,-0.17,1989,1,9,0,0
1989-01-10,SPI M0141,0.03,1989,1,10,1,0
1989-01-11,SPI M0141,-1.57,1989,1,11,2,0
1989-01-12,SPI M0141,-1.67,1989,1,12,3,0
1990-01-01,SPI M0141,-0.01,1990,1,1,0,0
1990-01-02,SPI M0141,-0.82,1990,1,2,1,0
1990-01-03,SPI M0141,0.36,1990,1,3,2,0
1990-01-04,SPI M0141,0.82,1990,1,4,3,0
1990-01-05,SPI M0141,0.56,1990,1,5,4,0
1990-01-06,SPI M0141,-0.26,1990,1,6,5,0
1990-01-07,SPI M0141,-0.42,1990,1,7,6,0
1990-01-08,SPI M0141,-0.99,1990,1,8,0,0
1990-01-09,SPI M0141,0.0,1990,1,9,1,0
1990-01-10,SPI M0141,1.1,1990,1,10,2,0
1990-01-11,SPI M0141,-0.22,1990,1,11,3,0
1990-01-12,SPI M0141,-0.97,1990,1,12,4,0
1991-01-01,SPI M0141,-1.24,1991,1,1,1,0
1991-01-02,SPI M0141,-0.82,1991,1,2,2,0
1991-01-03,SPI M0141,0.51,1991,1,3,3,0
1991-01-04,SPI M0141,0.0,1991,1,4,4,0
1991-01-05,SPI M0141,0.62,1991,1,5,5,0
1991-01-06,SPI M0141,0.0,1991,1,6,6,0
1991-01-07,SPI M0141,0.36,1991,1,7,0,0
1991-01-08,SPI M0141,-0.31,1991,1,8,1,0
1991-01-09,SPI M0141,-0.85,1991,1,9,2,0
1991-01-10,SPI M0141,-0.03,1991,1,10,3,0
1991-01-11,SPI M0141,1.2,1991,1,11,4,0
1991-01-12,SPI M0141,-0.29,1991,1,12,5,0
1992-01-01,SPI M0141,-1.3,1992,1,1,2,0
1992-01-02,SPI M0141,0.17,1992,1,2,3,0
1992-01-03,SPI M0141,1.07,1992,1,3,4,0
1992-01-04,SPI M0141,0.0,1992,1,4,5,0
1992-01-05,SPI M0141,-0.28,1992,1,5,6,0
1992-01-06,SPI M0141,0.0,1992,1,6,0,0
1992-01-07,SPI M0141,-0.91,1992,1,7,1,0
1992-01-08,SPI M0141,-1.31,1992,1,8,2,0
1992-01-09,SPI M0141,0.0,1992,1,9,3,0
1992-01-10,SPI M0141,0.0,1992,1,10,4,0
1992-01-11,SPI M0141,0.0,1992,1,11,5,0
1992-01-12,SPI M0141,-0.26,1992,1,12,6,0
1993-01-01,SPI M0141,0.61,1993,1,1,4,0
1993-01-02,SPI M0141,1.16,1993,1,2,5,0
1993-01-03,SPI M0141,2.06,1993,1,3,6,0
1993-01-04,SPI M0141,1.0,1993,1,4,0,0
1993-01-05,SPI M0141,-0.32,1993,1,5,1,0
1993-01-06,SPI M0141,-0.39,1993,1,6,2,0
1993-01-07,SPI M0141,-0.05,1993,1,7,3,0
1993-01-08,SPI M0141,-1.01,1993,1,8,4,0
1993-01-09,SPI M0141,-0.75,1993,1,9,5,0
1993-01-10,SPI M0141,-0.59,1993,1,10,6,0
1993-01-11,SPI M0141,-0.58,1993,1,11,0,0
1993-01-12,SPI M0141,0.44,1993,1,12,1,0
1994-01-01,SPI M0141,-0.08,1994,1,1,5,0
1994-01-02,SPI M0141,0.23,1994,1,2,6,0
1994-01-03,SPI M0141,1.56,1994,1,3,0,0
1994-01-04,SPI M0141,1.33,1994,1,4,1,0
1994-01-05,SPI M0141,0.39,1994,1,5,2,0
1994-01-06,SPI M0141,0.43,1994,1,6,3,0
1994-01-07,SPI M0141,0.4,1994,1,7,4,0
1994-01-08,SPI M0141,0.87,1994,1,8,5,0
1994-01-09,SPI M0141,-0.11,1994,1,9,6,0
1994-01-10,SPI M0141,-1.34,1994,1,10,0,0
1994-01-11,SPI M0141,0.17,1994,1,11,1,0
1994-01-12,SPI M0141,-0.12,1994,1,12,2,0
1995-01-01,SPI M0141,-1.12,1995,1,1,6,0
1995-01-02,SPI M0141,-0.49,1995,1,2,0,0
1995-01-03,SPI M0141,0.23,1995,1,3,1,0
1995-01-04,SPI M0141,0.25,1995,1,4,2,0
1995-01-05,SPI M0141,0.0,1995,1,5,3,0
1995-01-06,SPI M0141,0.0,1995,1,6,4,0
1995-01-07,SPI M0141,0.0,1995,1,7,5,0
1995-01-08,SPI M0141,-1.69,1995,1,8,6,0
1995-01-09,SPI M0141,-0.89,1995,1,9,0,0
1995-01-10,SPI M0141,0.77,1995,1,10,1,0
1995-01-11,SPI M0141,1.12,1995,1,11,2,0
1995-01-12,SPI M0141,1.64,1995,1,12,3,0
1996-01-01,SPI M0141,0.39,1996,1,1,0,0
1996-01-02,SPI M0141,0.83,1996,1,2,1,0
1996-01-03,SPI M0141,1.87,1996,1,3,2,0
1996-01-04,SPI M0141,3.14,1996,1,4,3,0
1996-01-05,SPI M0141,1.4,1996,1,5,4,0
1996-01-06,SPI M0141,-0.59,1996,1,6,5,0
1996-01-07,SPI M0141,1.27,1996,1,7,6,0
1996-01-08,SPI M0141,-0.7,1996,1,8,0,0
1996-01-09,SPI M0141,-0.19,1996,1,9,1,0
1996-01-10,SPI M0141,1.68,1996,1,10,2,0
1996-01-11,SPI M0141,-1.35,1996,1,11,3,0
1996-01-12,SPI M0141,-0.81,1996,1,12,4,0
1997-01-01,SPI M0141,0.34,1997,1,1,2,0
1997-01-02,SPI M0141,0.32,1997,1,2,3,0
1997-01-03,SPI M0141,1.35,1997,1,3,4,0
1997-01-04,SPI M0141,2.15,1997,1,4,5,0
1997-01-05,SPI M0141,0.06,1997,1,5,6,0
1997-01-06,SPI M0141,-1.04,1997,1,6,0,0
1997-01-07,SPI M0141,0.31,1997,1,7,1,0
1997-01-08,SPI M0141,-0.7,1997,1,8,2,0
1997-01-09,SPI M0141,-1.09,1997,1,9,3,0
1997-01-10,SPI M0141,-0.4,1997,1,10,4,0
1997-01-11,SPI M0141,3.91,1997,1,11,5,0
1997-01-12,SPI M0141,0.0,1997,1,12,6,0
1998-01-01,SPI M0141,-1.08,1998,1,1,3,0
1998-01-02,SPI M0141,1.89,1998,1,2,4,0
1998-01-03,SPI M0141,1.86,1998,1,3,5,0
1998-01-04,SPI M0141,0.58,1998,1,4,6,0
1998-01-05,SPI M0141,0.97,1998,1,5,0,0
1998-01-06,SPI M0141,0.34,1998,1,6,1,0
1998-01-07,SPI M0141,0.64,1998,1,7,2,0
1998-01-08,SPI M0141,-0.82,1998,1,8,3,0
1998-01-09,SPI M0141,-1.51,1998,1,9,4,0
1998-01-10,SPI M0141,0.0,1998,1,10,5,0
1998-01-11,SPI M0141,-0.93,1998,1,11,6,0
1998-01-12,SPI M0141,-1.3,1998,1,12,0,0
1999-01-01,SPI M0141,0.79,1999,1,1,4,0
1999-01-02,SPI M0141,2.0,1999,1,2,5,0
1999-01-03,SPI M0141,1.45,1999,1,3,6,0
1999-01-04,SPI M0141,2.64,1999,1,4,0,0
1999-01-05,SPI M0141,1.84,1999,1,5,1,0
1999-01-06,SPI M0141,0.0,1999,1,6,2,0
1999-01-07,SPI M0141,0.24,1999,1,7,3,0
1999-01-08,SPI M0141,-0.13,1999,1,8,4,0
1999-01-09,SPI M0141,0.55,1999,1,9,5,0
1999-01-10,SPI M0141,-0.81,1999,1,10,6,0
1999-01-11,SPI M0141,-1.22,1999,1,11,0,0
1999-01-12,SPI M0141,1.63,1999,1,12,1,0
2000-01-01,SPI M0141,0.0,2000,1,1,5,0
2000-01-02,SPI M0141,2.22,2000,1,2,6,0
2000-01-03,SPI M0141,1.03,2000,1,3,0,0
2000-01-04,SPI M0141,1.88,2000,1,4,1,0
2000-01-05,SPI M0141,2.57,2000,1,5,2,0
2000-01-06,SPI M0141,0.03,2000,1,6,3,0
2000-01-07,SPI M0141,-0.84,2000,1,7,4,0
2000-01-08,SPI M0141,-0.71,2000,1,8,5,0
2000-01-09,SPI M0141,2.37,2000,1,9,6,0
2000-01-10,SPI M0141,-1.12,2000,1,10,0,0
2000-01-11,SPI M0141,-1.4,2000,1,11,1,0
2000-01-12,SPI M0141,-1.09,2000,1,12,2,0
2001-01-01,SPI M0141,1.04,2001,1,1,0,0
2001-01-02,SPI M0141,-0.31,2001,1,2,1,0
2001-01-03,SPI M0141,1.35,2001,1,3,2,0
2001-01-04,SPI M0141,0.45,2001,1,4,3,0
2001-01-05,SPI M0141,0.12,2001,1,5,4,0
2001-01-06,SPI M0141,0.8,2001,1,6,5,0
2001-01-07,SPI M0141,-0.15,2001,1,7,6,0
2001-01-08,SPI M0141,-0.26,2001,1,8,0,0
2001-01-09,SPI M0141,-0.77,2001,1,9,1,0
2001-01-10,SPI M0141,-1.32,2001,1,10,2,0
2001-01-11,SPI M0141,0.0,2001,1,11,3,0
2001-01-12,SPI M0141,0.0,2001,1,12,4,0
2002-01-01,SPI M0141,-0.4,2002,1,1,1,0
2002-01-02,SPI M0141,-0.23,2002,1,2,2,0
2002-01-03,SPI M0141,0.31,2002,1,3,3,0
2002-01-04,SPI M0141,0.55,2002,1,4,4,0
2002-01-05,SPI M0141,0.53,2002,1,5,5,0
2002-01-06,SPI M0141,-0.93,2002,1,6,6,0
2002-01-07,SPI M0141,-0.39,2002,1,7,0,0
2002-01-08,SPI M0141,-0.89,2002,1,8,1,0
2002-01-09,SPI M0141,0.0,2002,1,9,2,0
2002-01-10,SPI M0141,1.12,2002,1,10,3,0
2002-01-11,SPI M0141,0.41,2002,1,11,4,0
2002-01-12,SPI M0141,0.07,2002,1,12,5,0
2003-01-01,SPI M0141,-1.36,2003,1,1,2,0
2003-01-02,SPI M0141,-1.16,2003,1,2,3,0
2003-01-03,SPI M0141,-0.31,2003,1,3,4,0
2003-01-04,SPI M0141,0.77,2003,1,4,5,0
2003-01-05,SPI M0141,0.71,2003,1,5,6,0
2003-01-06,SPI M0141,-0.11,2003,1,6,0,0
2003-01-07,SPI M0141,-0.63,2003,1,7,1,0
2003-01-08,SPI M0141,-1.5,2003,1,8,2,0
2003-01-09,SPI M0141,-0.89,2003,1,9,3,0
2003-01-10,SPI M0141,-0.35,2003,1,10,4,0
2003-01-11,SPI M0141,0.76,2003,1,11,5,0
2003-01-12,SPI M0141,-0.07,2003,1,12,6,0
2004-01-01,SPI M0141,-0.97,2004,1,1,3,0
2004-01-02,SPI M0141,0.33,2004,1,2,4,0
2004-01-03,SPI M0141,-0.05,2004,1,3,5,0
2004-01-04,SPI M0141,1.53,2004,1,4,6,0
2004-01-05,SPI M0141,0.53,2004,1,5,0,0
2004-01-06,SPI M0141,0.39,2004,1,6,1,0
2004-01-07,SPI M0141,-0.58,2004,1,7,2,0
2004-01-08,SPI M0141,-1.0,2004,1,8,3,0
2004-01-09,SPI M0141,-0.33,2004,1,9,4,0
