Oni_date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
Jul-82,0.80,22.43,0.47,29.00,22.00,45.20,29.00,21.00,54.50,30.00,20.00,2.70,29.50,21.00,5.63,30.00,21.00,3.00,29.00,21.00,6.50,29.00,20.00,6.40,26.00,18.00,20.20,27.00,20.00,17.60,25.24193548,28.89032258,22.80645161,199.2,24.71935484,28.38064516,21.41290323,102.8,25.52903226,32.18064516,21.22903226,0,24.84285714,30,20.08571429,0,,,,,,,,,24.66,29.01333333,20,0.4,26.88275862,29.35172414,23.64482759,635,,,,,9.00000,22.00000,8.60000,8.00000,21.00000,16.10000,3.00000,13.00000,92.90000,5.00000,18.00000,25.20000,9.00000,19.00000,170.10001,,,,,14.90666667,20.99333333,9.183333333,38,,,,,11.45806452,17.76129032,5.187096774,34.4,,,,,19.00,28.00,271.60,20.00,29.00,344.40,17.00,27.00,82.30,18.00,28.00,327.30,16.00000,25.00000,93.20000,17.00000,25.00000,164.10001,16.00000,25.00000,210.60001,18.00000,29.00000,88.60000,,,,,24.35172414,21.02758621,29.29310345,232.2,,,,,20.11428571,16.18928571,25.41785714,233.9,,,,,,,,,,,,,,,,
Aug-82,1.10,21.81,0.80,29.00,21.00,12.10,29.00,21.00,11.40,30.00,19.00,3.60,30.00,20.00,1.50,31.00,20.00,1.80,30.00,20.00,1.30,30.00,20.00,0.50,25.00,18.00,8.40,27.00,19.00,4.50,24.4483871,27.20645161,22.61290323,13.2,24.4516129,29.16774194,20.6,13.3,25.23870968,32.80645161,20.33870968,0,25.87741935,33.03870968,20.00967742,0,,,,,,,,,24.53793103,29.96206897,19.18275862,0,26.91935484,28.52903226,24.11612903,278.2,,,,,8.00000,23.00000,3.70000,8.00000,22.00000,6.70000,2.00000,13.00000,22.70000,5.00000,19.00000,9.70000,9.00000,20.00000,49.70000,,,,,15.76451613,21.68387097,9.841935484,2.7,,,,,12.16129032,19.17419355,5.393548387,1.2,,,,,19.00,29.00,50.50,20.00,31.00,172.40,17.00,28.00,31.50,18.00,29.00,92.50,16.00000,26.00000,46.70000,16.00000,27.00000,71.20000,16.00000,26.00000,84.20000,18.00000,29.00000,27.80000,,,,,24.38,20.29666667,30.21,206.1,,,,,20.22903226,15.70967742,25.99354839,337,,,,,,,,,,,,,,,,
Sep-82,1.60,22.03,1.31,29.00,21.00,39.50,29.00,21.00,45.60,31.00,20.00,5.90,30.50,20.50,7.15,31.00,21.00,5.20,31.00,21.00,1.60,31.00,20.00,4.50,25.00,17.00,13.80,27.00,19.00,10.10,24.375,27,22.625,0,25.03333333,30.16,20.71333333,51.3,25.45357143,32.75357143,20.62142857,1.1,26.3,33.72333333,20.63333333,8.2,,,,,,,,,25.68888889,31.7962963,19.86296296,2.3,24.91333333,26.87333333,22.39333333,5.4,,,,,9.00000,23.00000,32.40000,8.00000,22.00000,51.00000,3.00000,14.00000,58.50000,6.00000,19.00000,55.40000,10.00000,21.00000,121.00000,,,,,15.13571429,21.89285714,9.65,63.5,,,,,11.73666667,18.35,5.333333333,99.2,,,,,20.00,29.00,163.80,21.00,31.00,194.20,18.00,29.00,119.20,19.00,29.00,229.50,16.00000,27.00000,152.80000,17.00000,28.00000,229.50000,17.00000,27.00000,242.70000,19.00000,31.00000,111.00000,,,,,25.068,21.352,30.612,262.3,,,,,20.77142857,16.46785714,26.31428571,250.3,,,,,,,,,,,,,,,,
Oct-82,2.00,22.83,1.81,29.00,22.00,370.50,29.00,21.00,267.50,30.00,20.00,72.50,30.25,21.00,65.00,31.00,21.00,50.70,30.00,21.00,14.20,30.00,21.00,20.70,26.00,18.00,9.80,28.00,20.00,9.80,25.24193548,28.42258065,22.97096774,341.8,25.28709677,29.63225806,21.79354839,268.7,26.21666667,31.90333333,22.53333333,35.2,26.07333333,31.21,22.06,240.7,,,,,,,,,26.10333333,30.34333333,21.81666667,50.5,23.01666667,25.3,20.38,3.1,,,,,9.00000,22.00000,294.50000,8.00000,21.00000,452.50000,3.00000,14.00000,377.00000,6.00000,18.00000,504.39999,10.00000,21.00000,531.50000,,,,,13.98571429,20.08214286,9.185714286,185.1,,,,,11.01071429,16.91785714,5.335714286,137.5,,,,,20.00,29.00,726.90,21.00,31.00,254.10,18.00,29.00,436.00,19.00,29.00,1120.30,17.00000,27.00000,856.00000,18.00000,28.00000,1323.40002,17.00000,27.00000,1408.00000,19.00000,31.00000,379.79999,,,,,25.41153846,21.40384615,31,130.9,,,,,20.92413793,16.47241379,26.54137931,261.8,,,,,,,,,,,,,,,,
Nov-82,2.20,24.68,3.03,30.00,22.00,41.50,30.00,21.00,53.70,31.00,21.00,12.30,30.50,21.00,8.30,31.00,21.00,5.50,31.00,21.00,14.00,31.00,21.00,13.10,27.00,19.00,8.30,29.00,21.00,9.20,25.04333333,29.12333333,23.11,1275.6,25.91851852,30.45925926,22.03703704,278.3,27.16666667,32.85666667,23.37666667,98.3,26.69615385,31.64230769,22.83076923,198.6,,,,,,,,,26.78928571,31.31071429,22.31785714,144.4,23.00322581,25.41612903,20.67096774,28.3,,,,,9.00000,22.00000,72.70000,8.00000,21.00000,90.90000,4.00000,15.00000,98.50000,6.00000,18.00000,113.20000,10.00000,22.00000,136.30000,,,,,14.39259259,20.62222222,9.755555556,120.3,,,,,11.74666667,17.5,6.37,184.8,,,,,20.00,30.00,245.00,22.00,32.00,200.20,18.00,30.00,137.60,19.00,29.00,309.70,17.00000,28.00000,187.10001,18.00000,28.00000,325.10001,17.00000,28.00000,359.20001,19.00000,31.00000,131.60001,,,,,25.56896552,22.04827586,30.64827586,235.8,,,,,21.33103448,17.90344828,26.22413793,228.9,,,,,,,,,,,,,,,,
Dec-82,2.20,25.97,3.16,30.00,22.00,224.20,30.00,22.00,424.50,32.00,22.00,85.00,31.25,21.50,171.97,32.00,22.00,105.60,32.00,22.00,192.80,32.00,22.00,228.30,28.00,19.00,14.50,29.00,21.00,37.50,,,,,25.87741935,30.49677419,22.36774194,486.9,27.04516129,32.68387097,23.09677419,116.7,26.676,31.672,22.812,270.1,,,,,,,,,26.99677419,31.66451613,22.7516129,367.3,23.08333333,25.64666667,20.55666667,3,,,,,10.00000,21.00000,146.20000,9.00000,21.00000,221.60001,4.00000,15.00000,192.60001,6.00000,18.00000,274.39999,10.00000,21.00000,237.50000,,,,,14.475,20.14642857,10.03571429,207.6,,,,,11.59259259,17.4,6.359259259,266.5,,,,,20.00,29.00,397.80,22.00,31.00,166.10,19.00,29.00,239.50,19.00,29.00,634.20,17.00000,27.00000,448.39999,18.00000,28.00000,823.29999,17.00000,27.00000,824.59998,20.00000,31.00000,291.10001,,,,,25.925,22.49285714,30.63928571,224.7,,,,,21.04516129,17.70322581,25.71612903,320.7,,,,,,,,,,,,,,,,
Jan-83,2.20,27.21,2.65,31.00,23.00,483.70,30.00,22.00,626.60,32.00,23.00,194.40,31.50,22.50,517.63,32.00,23.00,403.00,32.00,23.00,468.10,32.00,23.00,586.90,29.00,20.00,49.60,29.00,22.00,71.60,,,,,26.51290323,31.54193548,23.01290323,512.3,26.84137931,32.2,23.76551724,260.6,26.95483871,31.68387097,23.41935484,496.6,,,,,,,,,27.21481481,31.92962963,23.19259259,371.9,23.72333333,26.58333333,20.79666667,13.8,,,,,10.00000,22.00000,82.50000,9.00000,21.00000,140.10001,4.00000,15.00000,153.50000,7.00000,19.00000,214.50000,10.00000,22.00000,145.30000,,,,,15.70344828,21.60344828,10.53103448,76.1,,,,,12.62580645,18.44516129,7.058064516,133.2,,,,,20.00,30.00,243.90,22.00,33.00,148.60,18.00,28.00,244.00,20.00,30.00,440.10,17.00000,27.00000,359.79999,18.00000,28.00000,589.20001,18.00000,27.00000,569.79999,19.00000,30.00000,317.20001,,,,,,,,,,,,,21.925,18.42857143,26.87857143,274.8,,,,,,,,,,,,,,,,
Feb-83,1.90,28.13,2.03,31.00,24.00,258.70,31.00,23.00,325.10,32.00,23.00,133.90,32.00,23.00,309.57,33.00,23.00,238.70,32.00,24.00,342.50,32.00,23.00,348.90,30.00,21.00,110.00,31.00,23.00,205.50,,,,,26.45,31.65714286,23.26428571,462.7,27.60833333,33.14166667,23.89166667,100.7,27.6,32.85714286,23.52857143,593,,,,,,,,,27.48571429,32.18928571,23.23571429,418.1,24.43225806,27.66774194,21.39354839,3.5,,,,,10.00000,22.00000,67.80000,10.00000,21.00000,107.40000,4.00000,15.00000,85.80000,7.00000,19.00000,135.00000,11.00000,22.00000,113.20000,,,,,15.46785714,21.48571429,10.13571429,70.1,,,,,,,,,,,,,20.00,30.00,169.00,22.00,33.00,161.50,19.00,29.00,143.10,20.00,30.00,251.70,18.00000,28.00000,184.50000,19.00000,28.00000,319.70001,18.00000,27.00000,316.20001,20.00000,31.00000,226.70000,,,,,,,,,,,,,21.7,18.48333333,26.83888889,211.8,,,,,,,,,,,,,,,,
Mar-83,1.50,28.72,2.23,31.00,24.00,397.30,31.00,23.00,688.30,32.00,23.00,226.30,32.50,23.00,563.18,33.00,23.00,450.40,33.00,24.00,497.60,33.00,24.00,603.00,29.00,20.00,184.70,30.00,21.00,414.70,,,,,26.64516129,32.07096774,23.30322581,457.2,27.85483871,33.53870968,24.08709677,205,27.7125,33,23.75,163.4,,,,,,,,,27.75416667,33.02083333,22.4625,387,24.73448276,28.57586207,20.76551724,38,,,,,10.00000,22.00000,133.70000,9.00000,21.00000,199.89999,4.00000,14.00000,161.80000,7.00000,18.00000,238.30000,11.00000,21.00000,231.89999,,,,,15.14137931,21.07586207,10.87586207,201.9,,,,,12.29354839,18.15483871,7.093548387,205.4,,,,,20.00,30.00,365.60,22.00,32.00,259.90,19.00,29.00,274.50,19.00,29.00,566.60,18.00000,27.00000,392.89999,19.00000,28.00000,651.40002,18.00000,27.00000,656.20001,20.00000,30.00000,296.29999,,,,,26.12068966,22.01034483,31.64827586,104.3,,,,,22.075,18.3,27.31428571,292.3,,,,,,,,,,,,,,,,
Apr-83,1.30,28.86,3.32,31.00,23.00,288.40,31.00,23.00,507.10,32.00,22.00,117.60,31.50,22.50,314.07,32.00,23.00,227.50,32.00,23.00,306.00,32.00,23.00,378.70,30.00,22.00,194.20,31.00,23.00,377.50,25.39285714,30.70357143,22.83214286,1445.4,26.62,32.27,22.90666667,319.2,27.57407407,33.15555556,23.98148148,222.5,27.44827586,32.82068966,23.46896552,250.7,,,,,,,,,27.46086957,32.66956522,22.22173913,434.6,26.02903226,30.10967742,22.3,77.1,,,,,10.00000,21.00000,148.10001,9.00000,20.00000,221.10001,4.00000,14.00000,164.89999,7.00000,17.00000,235.60001,11.00000,20.00000,314.39999,,,,,14.72666667,20.39333333,10.77666667,209.5,,,,,11.91071429,17.02857143,7.382142857,222.4,,,,,20.00,29.00,453.30,22.00,30.00,332.90,18.00,28.00,284.30,19.00,29.00,657.10,17.00000,26.00000,366.89999,18.00000,27.00000,622.09998,18.00000,26.00000,671.50000,19.00000,30.00000,266.10001,,,,,25.93103448,22.91034483,30.76551724,259.5,,,,,22.025,18.05714286,27.2,478.6,,,,,,,,,,,,,,,,
May-83,1.10,28.26,3.85,31.00,23.00,378.40,31.00,23.00,479.30,32.00,22.00,90.90,31.50,22.50,199.20,32.00,23.00,136.50,32.00,23.00,190.10,32.00,23.00,187.10,29.00,21.00,16.00,30.00,23.00,36.90,,,,,26.69354839,32.16774194,22.93548387,340.2,27.47037037,32.64444444,23.94444444,185,27.30555556,31.60555556,23.5,395.9,,,,,,,,,27.46451613,32.42258065,22.52903226,431.7,25.1862069,28.11034483,22.34137931,0.4,,,,,10.00000,22.00000,139.39999,9.00000,21.00000,223.39999,4.00000,14.00000,257.29999,7.00000,18.00000,279.20001,11.00000,21.00000,452.60001,,,,,15.16333333,20.69333333,10.21,99.8,,,,,12.08333333,17.76333333,6.8,201.2,,,,,20.00,29.00,625.90,22.00,31.00,350.30,19.00,29.00,468.30,19.00,29.00,1026.50,17.00000,27.00000,625.00000,18.00000,27.00000,852.20001,18.00000,27.00000,968.79999,20.00000,30.00000,406.20001,,,,,26.04,22.59333333,31.13,388.8,,,,,21.60689655,17.5862069,26.67586207,370.1,,,,,,,,,,,,,,,,
Jun-83,0.70,27.36,4.24,30.00,23.00,440.70,31.00,22.00,406.90,31.00,22.00,53.50,30.50,22.00,137.15,31.00,22.00,92.30,31.00,22.00,66.70,31.00,22.00,81.40,28.00,21.00,14.40,29.00,23.00,19.30,25.37241379,29.08965517,22.53793103,1163.4,25.95862069,30.95172414,22.47586207,277.7,27.14482759,32.41034483,23.32413793,329.2,27,31.17,23.12,77,,,,,,,,,27.20333333,32.35333333,21.98333333,442.7,23.63076923,26.33846154,20.76153846,0,,,,,10.00000,23.00000,59.30000,9.00000,22.00000,83.50000,4.00000,14.00000,217.50000,6.00000,19.00000,143.50000,10.00000,21.00000,416.20001,,,,,14.77666667,20.72333333,8.85,26.8,,,,,11.67666667,17.94666667,5.28,60.9,,,,,19.00,29.00,448.70,21.00,30.00,268.40,19.00,29.00,336.80,19.00,28.00,875.70,17.00000,27.00000,581.09998,18.00000,27.00000,764.70001,17.00000,27.00000,838.79999,20.00000,30.00000,258.20001,,,,,25.48846154,21.73461538,30.86923077,179.9,,,,,21,17.23793103,26.16551724,419.6,,,,,,,,,,,,,,,,
Jul-83,0.30,25.76,3.80,30.00,23.00,30.50,30.00,22.00,28.10,32.00,22.00,3.70,31.00,22.00,5.60,32.00,22.00,3.70,31.00,22.00,7.10,31.00,22.00,7.40,25.00,17.00,13.40,26.00,19.00,11.60,25.60322581,29.49677419,22.69677419,2278,25.95806452,31.46451613,22.25806452,320.2,26.50666667,31.82333333,23.02666667,228.3,26.83548387,31.69677419,23.16774194,310.1,,,,,,,,,26.74516129,31.45483871,20.60645161,456.4,22.26,24.648,19.828,3.6,,,,,10.00000,23.00000,3.60000,9.00000,22.00000,6.90000,3.00000,14.00000,39.10000,6.00000,19.00000,11.20000,10.00000,21.00000,72.40000,,,,,14.85483871,20.83548387,8.796774194,6,,,,,11.60645161,18.21290323,4.632258065,19.2,,,,,20.00,29.00,108.30,21.00,30.00,210.10,19.00,29.00,68.10,19.00,29.00,148.50,18.00000,27.00000,97.50000,18.00000,27.00000,128.89999,18.00000,27.00000,140.00000,20.00000,31.00000,60.60000,,,,,24.91,21.11333333,30.41,114,,,,,20.58709677,16.34193548,26.11935484,335,,,,,,,,,,,,,,,,
Aug-83,-0.10,23.93,2.93,30.00,22.00,178.10,30.00,22.00,202.40,31.00,20.00,40.90,30.50,20.50,31.50,31.00,21.00,31.00,30.00,21.00,5.20,30.00,20.00,3.20,27.00,19.00,11.50,28.00,20.00,6.30,25.5516129,29.08064516,22.76451613,1552.2,25.63548387,31.03225806,22.09677419,91.6,25.28064516,30.95483871,21.50967742,23.4,26.04193548,30.80645161,22.4516129,133.8,,,,,,,,,26.05862069,30.41724138,19.99655172,0.4,21.23666667,23.78,18.97333333,5.7,,,,,9.00000,23.00000,46.90000,8.00000,22.00000,103.70000,3.00000,14.00000,306.39999,6.00000,19.00000,171.00000,9.00000,21.00000,640.79999,,,,,15.26666667,21.33333333,9.72,69.6,,,,,11.82068966,18.41724138,4.906896552,39.8,,,,,19.00,29.00,533.90,20.00,31.00,221.20,18.00,28.00,440.90,18.00,29.00,1115.90,16.00000,26.00000,807.90002,17.00000,27.00000,1059.59998,16.00000,27.00000,1199.80005,19.00000,30.00000,386.70001,,,,,24.52,20.69,29.86,64.3,,,,,20.42,16.59333333,26.13666667,186.4,,,,,,,,,,,,,,,,
Sep-83,-0.50,22.10,1.37,29.00,21.00,29.10,30.00,21.00,31.40,31.00,20.00,5.80,30.50,20.00,5.93,31.00,20.00,4.50,30.00,20.00,1.40,30.00,20.00,3.70,25.00,17.00,8.00,26.00,19.00,5.80,25.63333333,29.57,22.93333333,1390.6,24.93666667,29.37333333,21.98,386.4,24.60357143,29.18928571,21.70357143,46.8,25.19,28.98,22.3,114.5,,,,,,,,,25.43928571,29.85357143,19.76071429,82.1,20.70967742,23.35806452,18.27419355,5.4,,,,,9.00000,23.00000,20.30000,8.00000,22.00000,34.10000,2.00000,14.00000,38.80000,5.00000,19.00000,38.30000,9.00000,21.00000,80.80000,,,,,14.90344828,21.35517241,8.589655172,11.1,,,,,11.66428571,17.91785714,4.639285714,58.5,,,,,19.00,30.00,97.20,20.00,32.00,182.30,17.00,29.00,73.60,18.00,30.00,155.00,16.00000,27.00000,107.30000,17.00000,28.00000,165.20000,16.00000,27.00000,174.30000,19.00000,30.00000,60.10000,,,,,25.31724138,21.05517241,31.00689655,172.6,,,,,20.9862069,16.40344828,27.28275862,384.1,,,,,,,,,,,,,,,,
Oct-83,-0.80,22.00,0.99,29.00,21.00,107.70,29.00,21.00,87.40,30.00,20.00,21.20,30.00,20.00,17.90,31.00,20.00,13.80,30.00,20.00,5.80,30.00,20.00,7.80,25.00,17.00,7.40,26.00,18.00,7.40,25.43548387,28.46774194,22.84516129,1506.4,24.83225806,29.17419355,21.94193548,120.7,24.11,28.92333333,21.41666667,1.7,24.76551724,28.44137931,21.09310345,5.1,,,,,,,,,24.94516129,29.24193548,19.81935484,5.6,21.01333333,23.45333333,18.63666667,6.2,,,,,9.00000,22.00000,132.50000,8.00000,21.00000,193.10001,3.00000,14.00000,179.89999,5.00000,18.00000,206.89999,10.00000,21.00000,264.39999,,,,,14.50333333,21.08666667,9.333333333,74.5,,,,,11.37142857,17.43928571,5.485714286,98.9,,,,,19.00,29.00,378.30,21.00,31.00,261.50,18.00,29.00,231.20,18.00,29.00,583.90,16.00000,27.00000,340.70001,17.00000,28.00000,569.79999,16.00000,27.00000,639.50000,19.00000,30.00000,225.39999,,,,,25.75,21.86,31.03666667,186.1,,,,,20.83333333,16.63666667,26.45666667,571,,,,,,,,,,,,,,,,
Nov-83,-1.00,22.05,0.40,29.00,21.00,87.70,29.00,21.00,110.30,31.00,20.00,19.00,30.50,20.00,14.38,31.00,21.00,9.20,30.00,21.00,19.10,30.00,20.00,19.20,26.00,18.00,8.70,28.00,20.00,9.70,25.68333333,28.64333333,23.07,883.2,24.71666667,29.31333333,21.87333333,91.9,24.54827586,29.6137931,21.28275862,0.7,25.13793103,29.24827586,20.91724138,8.5,,,,,,,,,25.50689655,29.88275862,20.14137931,6.7,21.50967742,23.91290323,19.20967742,12.6,,,,,9.00000,21.00000,143.60001,8.00000,20.00000,175.89999,3.00000,15.00000,185.39999,6.00000,18.00000,216.30000,10.00000,21.00000,253.60001,,,,,15.12758621,21.73448276,9.524137931,73.6,,,,,12.06,18.58666667,5.803333333,137.2,,,,,20.00,29.00,467.30,22.00,32.00,195.70,18.00,29.00,171.90,19.00,29.00,569.10,16.00000,28.00000,306.29999,17.00000,28.00000,561.90002,17.00000,27.00000,631.50000,19.00000,31.00000,152.10001,,,,,25.87857143,22.11785714,31.4,116.8,,,,,21.45357143,17.51071429,26.84642857,386.2,,,,,,,,,,,,,,,,
Dec-83,-0.90,23.03,0.21,29.00,22.00,92.50,29.00,22.00,203.10,30.00,21.00,34.50,30.00,20.50,72.90,31.00,21.00,43.30,31.00,21.00,93.60,31.00,21.00,110.70,26.00,18.00,14.40,27.00,20.00,37.40,25.56451613,28.60645161,22.93548387,924,24.90967742,29.74193548,21.4516129,65,24.57,29.96666667,20.97,3.7,25.17666667,29.58666667,20.60333333,62.8,,,,,,,,,25.64482759,30.02413793,20.66551724,84,22.53,25.18666667,19.92,3.5,,,,,9.00000,20.00000,83.60000,8.00000,19.00000,131.50000,3.00000,13.00000,126.20000,6.00000,17.00000,169.60001,10.00000,20.00000,183.50000,,,,,13.52903226,20.58387097,8.8,218.6,,,,,11.06774194,16.89354839,6.232258065,247.1,,,,,19.00,28.00,312.90,21.00,31.00,180.10,18.00,28.00,246.40,18.00,28.00,502.50,16.00000,27.00000,284.50000,17.00000,27.00000,573.59998,17.00000,26.00000,592.59998,19.00000,30.00000,328.50000,,,,,25.44137931,21.73448276,31.13793103,141.2,,,,,20.76451613,17.37419355,26.04193548,312.1,,,,,,,,,,,,,,,,
Jan-84,-0.60,24.18,-0.39,29.00,21.00,179.60,29.00,21.00,262.50,30.00,21.00,27.20,29.50,20.50,92.08,31.00,21.00,63.20,31.00,22.00,80.40,30.00,21.00,107.70,27.00,19.00,1.30,28.00,21.00,0.40,25.65925926,28.97407407,23.07777778,1226.7,25.15483871,30.54193548,21.49677419,80.9,25.63548387,32.21612903,20.62903226,1.7,26.08,31.55333333,20.80666667,19,,,,,,,,,26.68666667,31.62,20.90333333,8.5,23.6,26.52258065,21.21935484,0.5,,,,,8.00000,20.00000,57.60000,8.00000,19.00000,77.70000,2.00000,13.00000,89.70000,5.00000,17.00000,99.00000,9.00000,20.00000,77.80000,,,,,12.95483871,19.88387097,8.264516129,72.5,,,,,10.36,16.78666667,5.013333333,69.7,,,,,19.00,28.00,243.40,21.00,31.00,191.90,17.00,27.00,42.40,18.00,28.00,241.90,16.00000,26.00000,82.10000,17.00000,26.00000,155.70000,16.00000,26.00000,185.89999,18.00000,29.00000,51.20000,,,,,25.92380952,20.98571429,32.21904762,83.4,,,,,20.44074074,16.11111111,26.3,313.7,,,,,,,,,,,,,,,,
Feb-84,-0.40,25.22,-0.88,29.00,22.00,361.20,29.00,21.00,472.20,30.00,22.00,164.20,29.50,21.00,408.00,30.00,21.00,305.70,30.00,22.00,370.40,30.00,22.00,452.50,28.00,19.00,5.30,29.00,21.00,8.20,25.72758621,29.24137931,23.00689655,1435.5,25.11428571,30.41428571,21.42142857,534.9,25.91034483,31.57586207,22.23103448,202.6,26.22857143,31.12142857,21.25,327.5,,,,,,,,,25.89259259,30.86296296,21.0962963,591.9,24.10967742,27.41935484,21.16774194,1.8,,,,,9.00000,19.00000,116.40000,8.00000,19.00000,172.10001,3.00000,12.00000,146.00000,5.00000,16.00000,209.20000,9.00000,19.00000,183.30000,,,,,13.13076923,19.24615385,9.430769231,185.8,,,,,10.5862069,16.20689655,6.451724138,311.8,,,,,19.00,27.00,310.40,21.00,30.00,209.60,17.00,27.00,191.50,18.00,27.00,395.60,16.00000,25.00000,247.60001,17.00000,26.00000,438.39999,16.00000,25.00000,449.20001,19.00000,29.00000,256.10001,,,,,24.7,21.656,30.256,194.2,,,,,20.22307692,16.90384615,25.51153846,314,,,,,,,,,,,,,,,,
Mar-84,-0.30,25.62,-0.87,30.00,22.00,252.80,30.00,22.00,442.30,31.00,22.00,122.20,30.50,21.50,312.15,31.00,22.00,246.10,31.00,23.00,290.50,31.00,22.00,356.40,29.00,20.00,4.30,30.00,21.00,7.70,25.59354839,29.45806452,23.06774194,143.1,25.59354839,30.92580645,21.70967742,496.8,25.95483871,31.6483871,22.37741935,106,26.7,31.68888889,22.62222222,397.3,,,,,,,,,26.52222222,31.27777778,21.61481481,193.8,24.40714286,28.33571429,20.85714286,0,,,,,9.00000,21.00000,101.90000,8.00000,19.00000,141.89999,3.00000,13.00000,120.10000,6.00000,17.00000,160.60001,10.00000,20.00000,165.30000,,,,,14.09090909,19.87727273,9.854545455,87.7,,,,,11.25806452,16.56774194,7.019354839,213.3,,,,,19.00,28.00,292.50,21.00,31.00,240.50,17.00,27.00,179.20,18.00,28.00,406.20,16.00000,26.00000,249.20000,17.00000,26.00000,416.00000,17.00000,26.00000,430.00000,19.00000,29.00000,190.70000,,,,,,,,,,,,,21.08709677,17.45806452,26.61935484,503.7,,,,,,,,,,,,,,,,
